"pack_id","app_id","app_title","created","app_info"
cntman,cntman.topic,Temas de contenido,"2024-11-29T23:59:59",""
cntman,cntman.tag,Etiquetas de contenido,"2024-11-29T23:59:59",""
cntman,cntman.faq,Preguntas frequentes,"2024-11-29T23:59:59",""
cntman,cntman.rutascap,Rutas de capacitación,"2025-02-19T23:59:59",""
cntman,cntman.cursoscap,Cursos de capacitación,"2025-02-19T23:59:59",""
cntman,cntman.temascap,Temas de capacitación,"2025-02-19T23:59:59",""
cntman,cntman.leadpass,Gestión de contenido restringido por registro,"2025-02-24T23:59:59",""
